"","Index_","ACCNUM","YEAR","DATE","TIME","Hour","STREET1","STREET2","OFFSET","ROAD_CLASS","District","WardNum","Division","LATITUDE","LONGITUDE","LOCCOORD","ACCLOC","TRAFFCTL","VISIBILITY","LIGHT","RDSFCOND","ACCLASS","IMPACTYPE","INVTYPE","INVAGE","INJURY","FATAL_NO","INITDIR","VEHTYPE","MANOEUVER","DRIVACT","DRIVCOND","PEDTYPE","PEDACT","PEDCOND","CYCLISTYPE","CYCACT","CYCCOND","PEDESTRIAN","CYCLIST","AUTOMOBILE","MOTORCYCLE","TRUCK","TRSN_CITY_","EMERG_VEH","PASSENGER","SPEEDING","AG_DRIV","REDLIGHT","ALCOHOL","Hood_ID","Neighbourh","ObjectId","isFATAL","pressure_station","wind_speed","relative_humidity","temperature","visibility_value"
"1162",6657620,1246241,2011,2011-06-13,2000,20,"CHURCH ST","ALEXANDER ST"," ","Minor Arterial","Toronto and East York","13","51",43.663645,-79.37999,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","30 to 34","None",0,"North","Automobile, Station Wagon","Parked","Other","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,75,"Church-Yonge Corridor (75)",1162,0,99.46,30,74,16.2,24100
"1163",6657621,1246241,2011,2011-06-13,2000,20,"CHURCH ST","ALEXANDER ST"," ","Minor Arterial","Toronto and East York","13","51",43.663645,-79.37999,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","25 to 29","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,75,"Church-Yonge Corridor (75)",1163,0,99.46,30,74,16.2,24100
"1164",7406600,1290624,2012,2012-02-27,2000,20,"DUNDAS ST W","ST CLARENS AVE"," ","Minor Arterial","Toronto and East York","9","11",43.650045,-79.43829,"Intersection","At Intersection","Stop Sign","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"North","Automobile, Station Wagon","Going Ahead","Disobeyed Traffic Control","Unknown"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,84,"Little Portugal (84)",1164,0,100.17,32,72,1.3,16100
"1165",7406601,1290624,2012,2012-02-27,2000,20,"DUNDAS ST W","ST CLARENS AVE"," ","Minor Arterial","Toronto and East York","9","11",43.650045,-79.43829,"Intersection","At Intersection","Stop Sign","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","50 to 54","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,84,"Little Portugal (84)",1165,0,100.17,32,72,1.3,16100
"1166",80255553,5001921835,2015,2015-11-08,2000,20,"LAWRENCE AVE E","DON MILLS RD"," ","Major Arterial","North York","16","33",43.737162,-79.34344,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","15 to 19","Major",0,"East","Bicycle","Turning Left"," "," "," "," "," ","Cyclist turned left across motorists path.","Failed to Yield Right of Way","Unknown",0,1,1,0,0,0,0,0,0,1,0,0,42,"Banbury-Don Mills (42)",1166,0,100.69,13,71,3.9,24100
"1167",80255554,5001921835,2015,2015-11-08,2000,20,"LAWRENCE AVE E","DON MILLS RD"," ","Major Arterial","North York","16","33",43.737162,-79.34344,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","15 to 19","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,42,"Banbury-Don Mills (42)",1167,0,100.69,13,71,3.9,24100
"1168",80559522,5000471900,2015,2015-03-20,2000,20,"KING ST W","TYNDALL AVE"," ","Major Arterial","Toronto and East York","4","14",43.638571,-79.429126,"Intersection","At Intersection","Stop Sign","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","None",0,"North","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,85,"South Parkdale (85)",1168,0,99.52,10,76,3,24100
"1169",80559523,5000471900,2015,2015-03-20,2000,20,"KING ST W","TYNDALL AVE"," ","Major Arterial","Toronto and East York","4","14",43.638571,-79.429126,"Intersection","At Intersection","Stop Sign","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","45 to 49","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,85,"South Parkdale (85)",1169,0,99.52,10,76,3,24100
"1170",5865152,1120536,2009,2009-07-13,2000,20,"EGLINTON AVE W","BATHURST ST"," ","Major Arterial","Toronto and East York","12,8","13,53",43.700945,-79.42559,"Intersection"," ","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,106,"Humewood-Cedarvale (106)",1170,0,99.32,26,36,20.3,24100
"1171",5865153,1120536,2009,2009-07-13,2000,20,"EGLINTON AVE W","BATHURST ST"," ","Major Arterial","Toronto and East York","12,8","13,53",43.700945,-79.42559,"Intersection"," ","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","20 to 24","None",0,"North","Automobile, Station Wagon","Turning Left","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,106,"Humewood-Cedarvale (106)",1171,0,99.32,26,36,20.3,24100
"1172",5865154,1120536,2009,2009-07-13,2000,20,"EGLINTON AVE W","BATHURST ST"," ","Major Arterial","Toronto and East York","12,8","13,53",43.700945,-79.42559,"Intersection"," ","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Normal",0,1,1,0,0,0,0,0,0,0,0,0,106,"Humewood-Cedarvale (106)",1172,0,99.32,26,36,20.3,24100
"1173",80918691,7001954444,2017,2017-10-27,2000,20,"FINCH  AVE W","KIPLING  AVE"," ","Major Arterial","Etobicoke York","1","23",43.743193,-79.582073,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Minor",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.","Other","Normal",0,1,1,0,0,0,0,0,0,0,0,0,3,"Thistletown-Beaumond Heights (3)",1173,0,98.86,13,73,12.9,24100
"1174",80918692,7001954444,2017,2017-10-27,2000,20,"FINCH  AVE W","KIPLING  AVE"," ","Major Arterial","Etobicoke York","1","23",43.743193,-79.582073,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","Major",0,"South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,3,"Thistletown-Beaumond Heights (3)",1174,0,98.86,13,73,12.9,24100
"1175",80632446,6000721028,2016,2016-04-27,2000,20,"JARVIS ST","CARLTON ST"," ","Major Arterial","Toronto and East York","13","51",43.662345,-79.376674,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","30 to 34","None",0,"North","Automobile, Station Wagon","Going Ahead","Disobeyed Traffic Control","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,1,0,73,"Moss Park (73)",1175,0,99.47,28,35,6.6,24100
"1176",80632447,6000721028,2016,2016-04-27,2000,20,"JARVIS ST","CARLTON ST"," ","Major Arterial","Toronto and East York","13","51",43.662345,-79.376674,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","25 to 29","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.","Disobeyed Traffic Control","Normal",0,1,1,0,0,0,0,0,0,1,1,0,73,"Moss Park (73)",1176,0,99.47,28,35,6.6,24100
"1177",5289851,1126624,2009,2009-08-16,2000,20,"4660 KINGSTON Road"," "," ","Major Arterial","Scarborough","25","43",43.775445,-79.17509,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","unknown","None",0,"South","Automobile, Station Wagon","Going Ahead","Failed to Yield Right of Way","Unknown"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,136,"West Hill (136)",1177,0,99.81,17,57,28.5,24100
"1178",5289852,1126624,2009,2009-08-16,2000,20,"4660 KINGSTON Road"," "," ","Major Arterial","Scarborough","25","43",43.775445,-79.17509,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","55 to 59","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.","Driving Properly","Unknown",0,1,1,0,0,0,0,0,0,1,0,0,136,"West Hill (136)",1178,0,99.81,17,57,28.5,24100
"1179",5374506,1044949,2008,2008-06-25,2000,20,"136 NEAMES CRES"," "," ","Local","Etobicoke York","7","31",43.728245,-79.51259,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","35 to 39","None",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,26,"Downsview-Roding-CFB (26)",1179,0,99.47,28,56,23.3,24100
"1180",5374507,1044949,2008,2008-06-25,2000,20,"136 NEAMES CRES"," "," ","Local","Etobicoke York","7","31",43.728245,-79.51259,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","35 to 39","None",0,"North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,26,"Downsview-Roding-CFB (26)",1180,0,99.47,28,56,23.3,24100
"1181",5374508,1044949,2008,2008-06-25,2000,20,"136 NEAMES CRES"," "," ","Local","Etobicoke York","7","31",43.728245,-79.51259,"Mid-Block"," ","No Control","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","5 to 9","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Insufficient information (to determine cyclist crash type).","Other","Inattentive",0,1,1,0,0,0,0,1,0,0,0,0,26,"Downsview-Roding-CFB (26)",1181,0,99.47,28,56,23.3,24100
"1182",80783754,7001616713,2017,2017-09-06,2000,20,"GERRARD ST E","HANNAFORD ST"," ","Minor Arterial","Toronto and East York","19","55",43.685328,-79.293407,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","None",0,"West","Automobile, Station Wagon","Turning Left","Improper Turn","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,62,"East End-Danforth (62)",1182,0,99.09,13,56,17.6,24100
"1183",80783755,7001616713,2017,2017-09-06,2000,20,"GERRARD ST E","HANNAFORD ST"," ","Minor Arterial","Toronto and East York","19","55",43.685328,-79.293407,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"East","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,62,"East End-Danforth (62)",1183,0,99.09,13,56,17.6,24100
"1184",7441253,1305383,2012,2012-06-05,2000,20,"DUFFERIN ST","BLOOR ST W"," ","Major Arterial","Toronto and East York","9","11,14",43.659845,-79.43539,"Intersection","At Intersection","Traffic Signal","Clear","Dusk","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","25 to 29","None",0,"North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,83,"Dufferin Grove (83)",1184,0,99.36,7,53,18.9,24100
"1185",7441254,1305383,2012,2012-06-05,2000,20,"DUFFERIN ST","BLOOR ST W"," ","Major Arterial","Toronto and East York","9","11,14",43.659845,-79.43539,"Intersection","At Intersection","Traffic Signal","Clear","Dusk","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","30 to 34","None",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,83,"Dufferin Grove (83)",1185,0,99.36,7,53,18.9,24100
"1186",7441255,1305383,2012,2012-06-05,2000,20,"DUFFERIN ST","BLOOR ST W"," ","Major Arterial","Toronto and East York","9","11,14",43.659845,-79.43539,"Intersection","At Intersection","Traffic Signal","Clear","Dusk","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","20 to 24","None",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,83,"Dufferin Grove (83)",1186,0,99.36,7,53,18.9,24100
"1187",7441256,1305383,2012,2012-06-05,2000,20,"DUFFERIN ST","BLOOR ST W"," ","Major Arterial","Toronto and East York","9","11,14",43.659845,-79.43539,"Intersection","At Intersection","Traffic Signal","Clear","Dusk","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"West","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Unknown",0,1,1,0,0,0,0,1,0,0,0,0,83,"Dufferin Grove (83)",1187,0,99.36,7,53,18.9,24100
"1188",80632267,6001862709,2016,2016-10-19,2000,20,"BROCK AVE","MOUTRAY ST"," ","Collector","Toronto and East York","9","11",43.651053,-79.436054,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","20 to 24","None",0,"North","Automobile, Station Wagon","Turning Left","Improper Turn","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,84,"Little Portugal (84)",1188,0,99.91,10,72,16.7,24100
"1189",80632268,6001862709,2016,2016-10-19,2000,20,"BROCK AVE","MOUTRAY ST"," ","Collector","Toronto and East York","9","11",43.651053,-79.436054,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,84,"Little Portugal (84)",1189,0,99.91,10,72,16.7,24100
"1190",5410888,1060768,2008,2008-09-10,2000,20,"ST CLAIR Aven E","MIDLAND Aven"," ","Minor Arterial","Scarborough","20","41",43.718745,-79.25129,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","65 to 69","None",0,"South","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,123,"Cliffcrest (123)",1190,0,100.54,9,53,14.9,24100
"1191",5410889,1060768,2008,2008-09-10,2000,20,"ST CLAIR Aven E","MIDLAND Aven"," ","Minor Arterial","Scarborough","20","41",43.718745,-79.25129,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","55 to 59","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Other","Had Been Drinking",0,1,1,0,0,0,0,0,0,1,0,0,123,"Cliffcrest (123)",1191,0,100.54,9,53,14.9,24100
"1192",7485583,1324043,2012,2012-09-27,2100,20,"RICHMOND St W","PETER St"," ","Major Arterial","Toronto and East York","10","52",43.648345,-79.39329,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,77,"Waterfront Communities-The Island (77)",1192,0,100.17,6,53,13.5,24100
"1193",7485584,1324043,2012,2012-09-27,2100,20,"RICHMOND St W","PETER St"," ","Major Arterial","Toronto and East York","10","52",43.648345,-79.39329,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","None",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,77,"Waterfront Communities-The Island (77)",1193,0,100.17,6,53,13.5,24100
"1194",7485585,1324043,2012,2012-09-27,2100,20,"RICHMOND St W","PETER St"," ","Major Arterial","Toronto and East York","10","52",43.648345,-79.39329,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","35 to 39","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Inattentive",0,1,1,0,0,0,0,0,0,0,0,0,77,"Waterfront Communities-The Island (77)",1194,0,100.17,6,53,13.5,24100
"1195",7816203,1355187,2013,2013-05-07,2100,21,"LAWRENCE AVE E","KINGSTON RD"," ","Major Arterial","Scarborough","24","43",43.767646,-79.189586,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,0,0,0,1,0,0,0,0,0,0,136,"West Hill (136)",1195,0,99.64,9,32,19.1,24100
"1196",7816204,1355187,2013,2013-05-07,2100,21,"LAWRENCE AVE E","KINGSTON RD"," ","Major Arterial","Scarborough","24","43",43.767646,-79.189586,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","35 to 39","None",0,"East","Municipal Transit Bus (TTC)","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,0,0,0,1,0,0,0,0,0,0,136,"West Hill (136)",1196,0,99.64,9,32,19.1,24100
"1197",7816205,1355187,2013,2013-05-07,2100,21,"LAWRENCE AVE E","KINGSTON RD"," ","Major Arterial","Scarborough","24","43",43.767646,-79.189586,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","10 to 14","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Inattentive",0,1,0,0,0,1,0,0,0,0,0,0,136,"West Hill (136)",1197,0,99.64,9,32,19.1,24100
"1198",80247821,5001404450,2015,2015-08-15,2100,21,"DUFFERIN ST","HUNTER AVE"," ","Major Arterial","Toronto and East York","12,9","13",43.694426,-79.449741,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","70 to 74","None",0,"North","Automobile, Station Wagon","Turning Left","Improper Turn","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,107,"Oakwood Village (107)",1198,0,99.86,7,65,25.9,24100
"1199",80247822,5001404450,2015,2015-08-15,2100,21,"DUFFERIN ST","HUNTER AVE"," ","Major Arterial","Toronto and East York","12,9","13",43.694426,-79.449741,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","50 to 54","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Motorist turned left across cyclists path.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,107,"Oakwood Village (107)",1199,0,99.86,7,65,25.9,24100
"1200",5285163,1124595,2009,2009-09-14,2100,21,"KINGSTON RD","CLIFFSIDE DR"," ","Major Arterial","Scarborough","20","41",43.703945,-79.25279,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","30 to 34","Minor",0,"West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,122,"Birchcliffe-Cliffside (122)",1200,0,99.28,17,72,20,24100
"1201",5285164,1124595,2009,2009-09-14,2100,21,"KINGSTON RD","CLIFFSIDE DR"," ","Major Arterial","Scarborough","20","41",43.703945,-79.25279,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Passenger","50 to 54","Minor",0," ","Other","Other"," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,0,0,0,122,"Birchcliffe-Cliffside (122)",1201,0,99.28,17,72,20,24100
"1202",5285165,1124595,2009,2009-09-14,2100,21,"KINGSTON RD","CLIFFSIDE DR"," ","Major Arterial","Scarborough","20","41",43.703945,-79.25279,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","45 to 49","Major",0," ","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Disobeyed Traffic Control","Ability Impaired, Alcohol Over .80",0,1,1,0,0,0,0,1,0,0,0,0,122,"Birchcliffe-Cliffside (122)",1202,0,99.28,17,72,20,24100
"1203",80944297,8000979295,2018,2018-05-30,2100,21,"WOODBINE  AVE","MERRILL AVE E"," ","Major Arterial","Toronto and East York","19","55",43.683352,-79.311801,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","20 to 24","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.","Speed too Fast For Condition","Normal",0,1,1,0,0,0,0,0,0,0,0,0,62,"East End-Danforth (62)",1203,0,98.94,9,63,22.1,24100
"1204",80944298,8000979295,2018,2018-05-30,2100,21,"WOODBINE  AVE","MERRILL AVE E"," ","Major Arterial","Toronto and East York","19","55",43.683352,-79.311801,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","30 to 34","None",0,"North","Automobile, Station Wagon","Turning Left","Driving Properly","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,62,"East End-Danforth (62)",1204,0,98.94,9,63,22.1,24100
"1205",7844809,1367433,2013,2013-06-04,2100,21,"YONGE ST","SHUTER ST"," ","Major Arterial","Toronto and East York","13","51,52",43.654045,-79.37999,"Intersection"," ","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",1205,0,100.09,13,34,15.2,24100
"1206",7844810,1367433,2013,2013-06-04,2100,21,"YONGE ST","SHUTER ST"," ","Major Arterial","Toronto and East York","13","51,52",43.654045,-79.37999,"Intersection"," ","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","40 to 44","None",0,"South","Automobile, Station Wagon","Making U Turn","Improper Turn","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",1206,0,100.09,13,34,15.2,24100
"1207",7844811,1367433,2013,2013-06-04,2100,21,"YONGE ST","SHUTER ST"," ","Major Arterial","Toronto and East York","13","51,52",43.654045,-79.37999,"Intersection"," ","Traffic Signal","Clear","Dark, artificial","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","30 to 34","Major",0,"South","Bicycle","Going Ahead"," "," "," "," "," ","Motorist makes u-turn in-front of cyclist.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,0,0,0,76,"Bay Street Corridor (76)",1207,0,100.09,13,34,15.2,24100
"1208",6101709,1150406,2010,2010-01-07,2100,21,"DANFORTH Road","MACKINAC Cres"," ","Major Arterial","Scarborough","21","43",43.749545,-79.24449,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Vehicle Owner","unknown"," ",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,127,"Bendale (127)",1208,0,99.17,19,86,-6.4,24100
"1209",6101710,1150406,2010,2010-01-07,2100,21,"DANFORTH Road","MACKINAC Cres"," ","Major Arterial","Scarborough","21","43",43.749545,-79.24449,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","20 to 24","None",0,"North","Automobile, Station Wagon","Overtaking","Failed to Yield Right of Way","Inattentive"," "," "," "," "," "," ",0,1,1,0,0,0,0,0,0,1,0,0,127,"Bendale (127)",1209,0,99.17,19,86,-6.4,24100
"1210",6101711,1150406,2010,2010-01-07,2100,21,"DANFORTH Road","MACKINAC Cres"," ","Major Arterial","Scarborough","21","43",43.749545,-79.24449,"Intersection"," ","No Control","Clear","Dark","Dry","Non-Fatal Injury","Cyclist Collisions","Cyclist","40 to 44","Major",0,"North","Bicycle","Going Ahead"," "," "," "," "," ","Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.","Driving Properly","Normal",0,1,1,0,0,0,0,0,0,1,0,0,127,"Bendale (127)",1210,0,99.17,19,86,-6.4,24100
"1211",7807807,1351458,2013,2013-04-12,2100,21,"STEELES Ave E","BIRCHMOUNT Rd"," ","Major Arterial","Scarborough","22","42",43.821345,-79.31689,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","Minor",0,"West","Automobile, Station Wagon","Turning Left","Failed to Yield Right of Way","Normal"," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,116,"Steeles (116)",1211,0,98.5,19,91,4.8,16100
"1212",7807808,1351458,2013,2013-04-12,2100,21,"STEELES Ave E","BIRCHMOUNT Rd"," ","Major Arterial","Scarborough","22","42",43.821345,-79.31689,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Passenger","25 to 29","Minimal",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,116,"Steeles (116)",1212,0,98.5,19,91,4.8,16100
"1213",7807809,1351458,2013,2013-04-12,2100,21,"STEELES Ave E","BIRCHMOUNT Rd"," ","Major Arterial","Scarborough","22","42",43.821345,-79.31689,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Wet","Non-Fatal Injury","Cyclist Collisions","Passenger","25 to 29","Minimal",0," ","Other"," "," "," "," "," "," "," "," "," ",0,1,1,0,0,0,0,1,0,1,0,0,116,"Steeles (116)",1213,0,98.5,19,91,4.8,16100
